Date,S1,S2,S3,C1,C2,G
1950-03-02,-3.265208347203832,-3.384999972581864,-4.293999925255776,-2.867806145782595,-3.6163281157962,0.1314772707156162
1950-03-03,-2.9191666837316017,-2.915000040829182,-2.443000027537346,-0.1717347040696432,-2.0712499882967697,3.9597159286453034
1950-03-04,0.8977083432177707,-0.2450000762939453,0.7499999761581421,1.7412245038440637,1.2035156182944766,5.892045457684441
1950-03-05,-2.162708338784676,-2.569999930262566,-2.3110000133514403,0.5737755080761048,-1.5110156249749729,3.610000002796937
1950-03-06,-2.9441666825519266,-3.085000005364418,-2.6950000539422034,-0.4978061063462244,-1.6453125035506695,2.4887500093487884
1950-03-07,-6.064999984352229,-5.919999972730875,-6.3400001034140585,-2.7510204026798597,-5.393828142277192,-0.6749431725252782
1950-03-08,-3.63312498019077,-4.007499796152115,-4.674999944120645,-2.2631122542165008,-3.928828108054581,-0.3994318239052186
1950-03-09,-4.143124997274331,-4.200000078231096,-4.317000044323504,-2.716377543707429,-4.081171872606496,0.3859090640124951
1950-03-10,-6.575625052178899,-4.159999993443489,-4.268999954126775,-4.792193872534795,-4.383203108084847,-0.1084659103642806
1950-03-11,-6.634375025331973,-6.772499811649323,-7.448999974131584,-4.821428604836434,-6.652578112715848,-3.3859659110619207
1950-03-12,-7.369583362837631,-6.732500088214874,-7.241000032424926,-5.491071423120338,-6.509062463100411,-2.731079533319409
1950-03-13,-5.201458308038614,-4.254999969899655,-4.287000042200089,-3.197091846683113,-3.894687499388232,0.0569318229798229
1950-03-14,-3.3554166612525798,-3.2700000375509264,-3.510999981313944,-0.9611224556303748,-2.786171863105845,2.6697727198119914
1950-03-15,-1.9587499927418932,-1.322500032186508,-0.8369999885559082,0.8530612031568069,-0.5850781133223807,3.5528977441516845
1950-03-16,-1.0697916674427683,-0.8824999451637268,-0.418999981880188,1.4641836633943777,0.3294531364634172,5.6215909117663525
1950-03-17,-2.063958327604148,-1.4625000178813932,-0.6360000252723693,1.3662755043892076,-0.3446093771373864,6.071306819113146
1950-03-18,-1.6535416706154749,-1.985000026226044,-1.6840000391006469,-0.1683673366980298,-0.940859376019218,1.8313636350699447
1950-03-19,-2.45312500113311,-4.005000066757202,-3.859000015258789,-0.7109693882416727,-3.0757812479889224,1.682272711023688
1950-03-20,-4.339791669168822,-4.71000009290874,-4.708999959751964,-1.618367331999597,-3.714218748285197,0.3757386325435207
1950-03-21,-3.9947916908500103,-4.412499883025885,-4.436999900639057,-1.3392857257029651,-3.5585937755415173,0.3007954627614134
1950-03-22,-1.7002083349972967,-3.17749999165535,-3.593999907374382,-0.1577040938394425,-2.4400781129254034,1.6198863684030411
1950-03-23,-5.582499989975865,-5.005000059306622,-5.031999963521957,-2.9738775242766184,-4.322109353047557,-0.4164772733813157
1950-03-24,-4.500208327981334,-4.492500019073487,-5.036000037193299,-1.4658163243904665,-4.362812522059534,0.672102277099408
1950-03-25,-3.495416655989055,-5.799999774247409,-6.413000029325485,-1.1504591767885253,-4.564531244966196,0.706477282956157
1950-03-26,-2.5337500082173707,-4.457500186562538,-5.150000008009374,-1.260561211950772,-3.6171875041210986,0.4744886325164273
1950-03-27,-3.7739582914393406,-3.887499970197678,-3.643999943137168,-1.1222959226985645,-3.072812517234702,2.2981249858709925
1950-03-28,-3.537708321516403,-3.699999962747097,-3.5919999957084654,-1.0828571458556204,-2.7273437494324733,1.9961363565007413
1950-03-29,-6.711458333426465,-6.234999832510948,-6.79699993878603,-2.8056122634635825,-5.793125026687624,-0.0330113645219664
1950-03-30,-3.3508333161473285,-3.822500002384186,-4.4739999890327455,0.3252551174893655,-2.989374978630801,3.747499987753961
1950-03-31,-0.7324999839067456,-0.6299999475479126,0.2599999904632569,2.47346939447393,0.8319531205168456,6.454545460340824
1950-04-01,-0.4014583547910053,-0.075,0.8019999861717226,2.285867332267975,1.0871093761641526,7.277159078550439
1950-04-02,-1.82583332322538,-1.7675000548362731,-1.4080000042915346,0.712448991204099,-0.7615624933416278,4.067272725436758
1950-04-03,-2.5154166855383675,-3.5150000721216204,-3.518999998271466,0.7299999943136105,-2.234531257289929,2.652272719716319
1950-04-04,-3.972708379973969,-2.3475000977516176,-1.8970000505447389,-0.4867857223870827,-2.016562503401658,2.120909099145372
1950-04-05,-0.2383333166440329,-0.2650001764297485,-1.7489999771118163,2.847091845499012,-0.4757812701165674,4.951022711906335
1950-04-06,0.9737499957283344,0.5249999642372132,0.6779999494552612,2.909438766848907,1.6388281125226047,4.89732955406336
1950-04-07,-2.477083301295838,-1.4549999356269836,-1.7840000152587892,0.8220918412111246,-1.3054687693249454,3.764545479636984
1950-04-08,-0.7485416725277898,-1.6900000095367431,-1.8579999864101413,1.1826020444952403,-0.9521874962694724,4.950284088724723
1950-04-09,-2.082499979808927,-1.2199999809265138,-1.018000066280365,0.6218877584464395,-0.5710156215820477,3.006818183714698
1950-04-10,-1.7570833323678627,-1.867500019073486,-2.038999950885773,2.1009694144129765,-1.2299999978160503,4.066022709790962
1950-04-11,1.7864583102365328,0.8900000929832459,1.3480000257492064,3.974336743712126,2.20968748931482,7.082045453448187
1950-04-12,1.46562498609225,0.949999976158142,2.006999981403351,4.188877539610381,2.506640610311298,8.288295460881827
1950-04-13,-0.0027083252867063,-0.6925000071525573,-0.1210000038146972,3.319030614432939,0.902421863935887,5.8351704264229065
1950-04-14,-0.073541663090388,-0.6299999475479126,-0.2900000095367431,3.321122440448681,0.8653906193329013,4.495340902798562
1950-04-15,0.6693750016391281,0.1399999737739563,0.7729999542236328,3.638265295197469,1.6536718725517847,6.880568196664735
1950-04-16,0.1889583336810271,0.0449999451637267,0.6860000371932984,3.758673472193131,1.5788281274843017,7.296818222295999
1950-04-17,-0.189791685094436,0.2149999022483826,1.0059999465942382,2.9858673449700763,1.4422656295908374,5.804431801985703
1950-04-18,-2.375208389759065,-1.1375,-1.1269999980926515,1.3995407980315535,-0.6970312174409645,4.2256818206472895
1950-04-19,2.125416676700114,1.787499952316284,1.194999933242798,4.803826549960953,1.9562499925494168,7.17647724546365
1950-04-20,3.38208327492078,4.022499847412109,4.253000044822693,6.76479588982706,4.849062468810011,10.176079525840876
1950-04-21,1.0162499825159712,1.247499871253967,1.7059999465942384,3.759846924771845,2.524843741394581,6.4610227374740985
1950-04-22,0.0016666804750759,0.8924999713897706,1.552000069618225,3.2547959381372378,2.092031244767713,5.61482956068464
1950-04-23,-2.973541656089948,-1.5325000405311586,-1.5450000047683718,0.0755101927727138,-1.1487499817041704,3.230795455859471
1950-04-24,-4.029999998832744,-2.714999985694885,-3.0160000801086424,0.2647448969130598,-2.340781241818332,2.4317045289007133
