,R1,R2,R3
1955-09-20,9.08376134913,3.09956207262,5.97712006476
1955-09-21,7.62431105475,2.10026054199,4.83510162525
1955-09-22,7.82252898375,2.24297745087,4.07054675625
1955-09-23,9.02826032901,2.24297745087,3.99154275312
1955-09-24,10.519708660500001,2.58617763651,4.56241038864
1955-09-25,9.723155754389998,2.2441101247499997,4.84812737487
1955-09-26,9.29727037551,2.0447595218699997,4.84812737487
1955-09-27,9.35390406951,2.75607871851,5.56199508774
1955-09-28,9.23242479588,3.43936423662,7.85197850463
1955-09-29,9.40572389952,2.78326289163,11.75630536899
1955-09-30,8.11249349703,2.69831235063,6.00656958564
1955-10-01,7.957034007,1.8405950549999999,4.559012367
1955-10-02,6.12578351151,2.44232805375,5.6350525529999995
1955-10-03,7.29526929261,2.87047878039,5.86866654075
1955-10-04,13.06794172203,3.15619576662,6.51882134787
1955-10-05,23.45172951693,4.01278038837,7.513309014509999
1955-10-06,18.15308110629,4.01278038837,7.20295637139
1955-10-07,19.72608195714,3.2989126755,6.34637174964
1955-10-08,25.8589446804,4.01278038837,6.94952059074
1955-10-09,67.83668817861,12.54804441111,12.78732176826
1955-10-10,60.356793043559996,13.48816373151,18.428320859129997
1955-10-11,40.38208916975999,10.433625445619999,15.071641815749999
1955-10-12,38.36168213631,8.72045620212,11.8506004695
1955-10-13,35.96267885847,9.57704082387,12.10913328261
1955-10-14,36.62359406744999,8.57773929324,11.680699387499999
1955-10-15,36.79321198098,9.20524062276,11.966133205259998
1955-10-16,33.06699808425,9.375141704759999,13.10843481324
1955-10-17,32.77590089709,7.6619724612599995,10.39596403911
1955-10-18,29.915049844680002,8.60350762401,10.22351444088
1955-10-19,29.07970285818,7.88992307961,9.62291411601
1955-10-20,25.94785957998,7.26100590774,10.62249881511
1955-10-21,24.52295583894,6.689855103749999,9.10868017449
1955-10-22,22.670184539730002,5.547836664239999,7.823661657630001
1955-10-23,29.15247715497,6.11870429976,8.82296318826
1955-10-24,25.304783984609998,6.11870429976,7.68094474875
1955-10-25,70.81108978749,12.57041472024,13.53432019212
1955-10-26,106.38129714654,16.65257138376,21.81473259186
1955-10-27,76.81086332985001,11.37034674438,15.24748943562
1955-10-28,79.58478166197,11.88373118049,14.36145529299
1955-10-29,104.17286624901,16.820207118,21.87136628586
1955-10-30,120.46524733893004,17.84669282175,26.469172733249998
1955-10-31,89.10943631888999,17.27554201776,24.55665288687
1955-11-01,54.82056628659,14.27763742587,18.39065945262
1955-11-02,62.51850114354,13.619270733119999,16.678622883
1955-11-03,93.81456361641,18.528562497510002,16.99378939011
1955-11-04,185.24173386225,27.80827642788,27.874537849859998
1955-11-05,275.08457651844003,41.540814549,37.58126983299
1955-11-06,157.37314255025998,24.286510166489997,29.38467530037
1955-11-07,94.48595605877999,19.58223237438,23.41689979512
1955-11-08,79.49558359392,16.14768200175,21.15976392075
1955-11-09,101.52948858156,18.28928514036,28.19310237861
1955-11-10,241.38922759925998,25.73293471125,44.705222201249995
1955-11-11,220.96966605909,27.58768818975,42.47413782612
1955-11-12,131.38535621601,18.1652573505,30.1716004785
1955-11-13,82.74267643941,14.31190081074,27.46734159
1955-11-14,68.55395391312,12.07826791938,19.574020488749998
1955-11-15,57.092710089869996,11.299554626880001,17.78892645387
1955-11-16,44.627350872,11.47172105664,14.01910461276
1955-11-17,44.79838462788,9.71749238499,13.44823697724
1955-11-18,57.612890569259996,9.65009828913,16.73157538689
1955-11-19,54.253946178119996,9.364664471369998,15.87499076514
1955-11-20,40.575776403239985,9.223080236369999,15.01840614339
1955-11-21,37.147172568479995,9.509646728009999,13.162519991009999
1955-11-22,30.83449786677,9.09197323476,11.38563784176
