,C1,C2,G
1954-12-02,33.980216399999996,19.113871725,70.7921175
1954-12-03,36.8119011,15.942384860999999,64.56241116
1954-12-04,36.8119011,15.064562603999999,66.54459045
1954-12-05,36.8119011,14.894661522,64.56241116
1954-12-06,36.8119011,15.064562603999999,66.26142198
1954-12-07,36.8119011,14.215057194,62.58023187
1954-12-08,36.8119011,13.733670795,62.2970634
1954-12-09,36.8119011,13.054066467,61.73072646
1954-12-10,33.980216399999996,11.156837718,58.615873289999996
1954-12-11,31.1485317,8.77822257,56.35052553
1954-12-12,22.6534776,6.173072646,49.55448225
1954-12-13,16.990108199999998,5.833270482,45.02378673
1954-12-14,19.8217929,6.286340034,42.4752705
1954-12-15,20.048327676,8.353469865,43.89111285
1954-12-16,19.793476053,6.51287481,45.87329214
1954-12-17,19.53862443,4.2475270499999995,44.74061826
1954-12-18,19.8217929,3.6811901099999997,40.776259679999995
1954-12-19,19.8217929,3.6811901099999997,38.79408039
1954-12-20,19.8217929,3.6811901099999997,40.493091209999996
1954-12-21,19.8217929,3.6811901099999997,42.4752705
1954-12-22,19.8217929,3.6811901099999997,44.17428132
1954-12-23,19.8217929,3.6811901099999997,45.3069552
1954-12-24,19.8217929,3.6811901099999997,48.70497684
1954-12-25,19.8217929,3.96435858,45.3069552
1954-12-26,18.40595055,4.2475270499999995,43.04160744
1954-12-27,18.40595055,4.2475270499999995,40.493091209999996
1954-12-28,18.40595055,4.2475270499999995,41.34259662
1954-12-29,19.8217929,4.81386399,44.74061826
1954-12-30,22.6534776,7.07921175,45.87329214
1954-12-31,24.06931995,11.609907269999999,48.70497684
1955-01-01,26.90100465,10.533867083999999,53.8020093
1955-01-02,25.4851623,9.202975275,53.8020093
1955-01-03,25.4851623,8.183568783,51.53666154
1955-01-04,24.06931995,7.0225780559999995,48.70497684
1955-01-05,22.6534776,6.22970634,47.28913449
1955-01-06,22.6534776,5.94653787,46.439629079999996
1955-01-07,21.23763525,5.94653787,45.3069552
1955-01-08,21.23763525,5.94653787,45.02378673
1955-01-09,21.23763525,5.6633694,45.3069552
1955-01-10,21.23763525,5.6633694,45.3069552
1955-01-11,19.53862443,5.38020093,43.60794438
1955-01-12,19.53862443,5.097032459999999,42.4752705
1955-01-13,19.028921183999998,4.81386399,42.4752705
1955-01-14,18.774069561,4.53069552,42.4752705
1955-01-15,18.264366315,4.2475270499999995,42.19210203
1955-01-16,17.754663069,3.6811901099999997,41.90893356
1955-01-17,17.499811446,3.39802164,41.62576509
1955-01-18,17.754663069,3.11485317,41.62576509
1955-01-19,17.499811446,2.8316847,40.776259679999995
1955-01-20,16.990108199999998,2.8316847,37.94457498
1955-01-21,16.990108199999998,2.8316847,38.22774345
1955-01-22,15.57426585,2.8316847,38.51091192
